,id
35056,1246377638719030016
35057,1246377509136019968
35058,1246377498339950080
35059,1246377482661530112
35060,1246377480203749888
35061,1246377381553639936
35062,1246377203610210048
35063,1246377182470870016
35064,1246377182466720000
35065,1246377169552659968
35066,1246377118495150080
35067,1246377070290220032
35068,1246377003361679872
35069,1246376805885489920
35070,1246376778207300096
35071,1246376634871099904
35072,1246376564679470080
35073,1246376509071290112
35074,1246376439177520128
35075,1246376433737499904
35076,1246376406231259904
35077,1246376394382139904
35078,1246376324710739968
35079,1246376192086810112
35080,1246376151213169920
35081,1246376148088519936
35082,1246376090744090112
35083,1246376043361050112
35084,1246375691186099968
35085,1246375578959130112
35086,1246375426097809920
35087,1246375423648440064
35088,1246375257407130112
35089,1246374980230789888
35090,1246374935020410112
35091,1246374904309700096
35092,1246374855466990080
35093,1246374794511229952
35094,1246374699984090112
35095,1246374665490240000
35096,1246374622595089920
35097,1246374502033850112
35098,1246374476188659968
35099,1246374329773730048
35100,1246374300560460032
35101,1246374243564059904
35102,1246374184260780032
35103,1246374091969400064
35104,1246374072633700096
35105,1246374058913979904
35106,1246374042086540032
35107,1246374037678220032
35108,1246374027104600064
35109,1246373875300160000
35110,1246373875203610112
35111,1246373871869139968
35112,1246373831775670016
35113,1246373667287729920
35114,1246373585360280064
35115,1246373565869570048
35116,1246373433941929984
35117,1246373384600069888
35118,1246373303100620032
35119,1246373252886419968
35120,1246373246259200000
35121,1246373239972069888
35122,1246373194694619904
35123,1246373107536890112
35124,1246373086997479936
35125,1246372946337250048
35126,1246372936518419968
35127,1246372929866040064
35128,1246372923713009920
35129,1246372827139379968
35130,1246372784256829952
35131,1246372694607780096
35132,1246372641256209920
35133,1246372562126479872
35134,1246372540035079936
35135,1246372535882609920
35136,1246372520095150080
35137,1246372483588069888
35138,1246372446317319936
35139,1246372380227840000
35140,1246372368274070016
35141,1246372268818779904
35142,1246372248769819904
35143,1246372203031130112
35144,1246372043206980096
35145,1246371873287330048
35146,1246371683042240000
35147,1246371409355559936
35148,1246371328648719872
35149,1246371277641829888
35150,1246371143243599872
35151,1246371079255399936
35152,1246371071730880000
35153,1246371063010710016
35154,1246371040839770112
35155,1246370723230249984
35156,1246370707849669888
35157,1246370637683229952
35158,1246370589629009920
35159,1246370542426390016
35160,1246370484700280064
35161,1246370379200940032
35162,1246370367662220032
35163,1246370198862479872
35164,1246370197629550080
35165,1246370196937479936
35166,1246370146266030080
35167,1246369951943970048
35168,1246369913176039936
35169,1246369898424659968
35170,1246369804392570112
35171,1246369758347440128
35172,1246369652135079936
35173,1246369637035650048
35174,1246369541648679936
35175,1246369319002480128
35176,1246369258004679936
35177,1246369188614000128
35178,1246369168125050112
35179,1246369143055699968
35180,1246369135883419904
35181,1246369086583569920
35182,1246369025506099968
35183,1246368988826720000
35184,1246368979792329984
35185,1246368913329359872
35186,1246368907818139904
35187,1246368824858980096
35188,1246368756147849984
35189,1246368663449609984
35190,1246368555026830080
35191,1246368438945280000
35192,1246368388143820032
35193,1246368343516280064
35194,1246368281444809984
35195,1246368170191049984
35196,1246368047767729920
35197,1246368040339620096
35198,1246368016943680000
35199,1246367903718479872
35200,1246367851285380096
35201,1246367834592160000
35202,1246367833140819968
35203,1246367706737070080
35204,1246367678656219904
35205,1246367587610639872
35206,1246367585102370048
35207,1246367569155630080
35208,1246367500805309952
35209,1246367454277900032
35210,1246367328734000128
35211,1246367314338970112
35212,1246366967210089984
35213,1246366963170870016
35214,1246366888810050048
35215,1246366685067709952
35216,1246366657167140096
35217,1246366657020389888
35218,1246366632185819904
35219,1246366502531599872
35220,1246366461280560128
35221,1246366448420699904
35222,1246366432071470080
35223,1246366355676270080
35224,1246366355667869952
35225,1246366355667869952
35226,1246366355659490048
35227,1246366355638520064
35228,1246366347510109952
35229,1246366344376989952
35230,1246366204559790080
35231,1246366146053299968
35232,1246366106065019904
35233,1246366053493609984
35234,1246366045591529984
35235,1246366002125979904
35236,1246365948543680000
35237,1246365947931259904
35238,1246365901600900096
35239,1246365843061179904
35240,1246365565616359936
35241,1246365563263290112
35242,1246365546288950016
35243,1246365517528659968
35244,1246365469021440000
35245,1246365347722210048
35246,1246365324397730048
35247,1246365216247600128
35248,1246365176795820032
35249,1246365175130690048
35250,1246365169476910080
35251,1246365126053199872
35252,1246365125029890048
35253,1246365123297590016
35254,1246365115039069952
35255,1246365105572290048
35256,1246365038610350080
35257,1246364957916229888
35258,1246364947270860032
35259,1246364898742939904
35260,1246364844250589952
35261,1246364749908059904
35262,1246364654303170048
35263,1246364588326579968
35264,1246364471188049920
35265,1246364429224229888
35266,1246364318200809984
35267,1246364318184009984
35268,1246364314296069888
35269,1246364261863089920
35270,1246364242028250112
35271,1246364100365639936
35272,1246364001442739968
35273,1246363968526070016
35274,1246363850439640064
35275,1246363811617080064
35276,1246363726028120064
35277,1246363721619790080
35278,1246363674794690048
35279,1246363663939919872
35280,1246363661741880064
35281,1246363627621420032
35282,1246363622588260096
35283,1246363540849590016
35284,1246363533677220096
35285,1246363352760229888
35286,1246363260187820032
35287,1246363251056800000
35288,1246363228579529984
35289,1246363103471849984
35290,1246363099696940032
35291,1246362974014540032
35292,1246362963449009920
35293,1246362876778070016
35294,1246362875758850048
35295,1246362755340219904
35296,1246362702219480064
35297,1246362699468100096
35298,1246362643612329984
35299,1246362421368770048
35300,1246362349872780032
35301,1246362145979239936
35302,1246362140123909888
35303,1246362079205789952
35304,1246362039678840064
35305,1246362026118729984
35306,1246362017059000064
35307,1246362001712000000
35308,1246361995969999872
35309,1246361869432029952
35310,1246361859155889920
35311,1246361848527620096
35312,1246361832648059904
35313,1246361817326190080
35314,1246361665290899968
35315,1246361536903470080
35316,1246361415218149888
35317,1246361404371640064
35318,1246361396691879936
35319,1246361283500389888
35320,1246361216471059968
35321,1246361195508090112
35322,1246361126138409984
35323,1246361111617829888
35324,1246361032647409920
35325,1246360993363399936
35326,1246360879215579904
35327,1246360860525649920
35328,1246360747925550080
35329,1246360693143749888
35330,1246360683588900096
35331,1246360683584740096
35332,1246360683584699904
35333,1246360666996420096
35334,1246360612294230016
35335,1246360571336890112
35336,1246360491599020032
35337,1246360478600829952
35338,1246360376226309888
35339,1246360334102929920
35340,1246360215366269952
35341,1246360017281769984
35342,1246360017189489920
35343,1246359983186419968
35344,1246359853624450048
35345,1246359714687940096
35346,1246359636678149888
35347,1246359601869700096
35348,1246359508307320064
35349,1246359485662279936
35350,1246359349557159936
35351,1246359300005639936
35352,1246359287976339968
35353,1246359166698089984
35354,1246359027661129984
35355,1246358973722200064
35356,1246358963358220032
35357,1246358935889690112
35358,1246358843547770112
35359,1246358770185390080
35360,1246358735825530112
35361,1246358725583160064
35362,1246358672999160064
35363,1246358619127409920
35364,1246358590354579968
35365,1246358453691559936
35366,1246358421915529984
35367,1246358249319759872
35368,1246358225806670080
35369,1246358191526409984
35370,1246358161709240064
35371,1246358136623069952
35372,1246358080440489984
35373,1246358037566240000
35374,1246357995056960000
35375,1246357874311340032
35376,1246357870561690112
35377,1246357642211200000
35378,1246357642022240000
35379,1246357394025629952
35380,1246357377487640064
35381,1246357372664229888
35382,1246357330834400000
35383,1246357311666469888
35384,1246357146368969984
35385,1246357029393959936
35386,1246357003255059968
35387,1246357001761740032
35388,1246356976725949952
35389,1246356951396689920
35390,1246356773856000000
35391,1246356653009560064
35392,1246356646269499904
35393,1246356394564969984
35394,1246356351162490112
35395,1246356275031670016
35396,1246356268991889920
35397,1246356261119190016
35398,1246356245675760128
35399,1246356187899180032
35400,1246356169494609920
35401,1246356146484649984
35402,1246356051999549952
35403,1246356000883589888
35404,1246355986492859904
35405,1246355924601669888
35406,1246355911167229952
35407,1246355837771229952
35408,1246355814941629952
35409,1246355809866579968
35410,1246355787703709952
35411,1246355752060620032
35412,1246355745576229888
35413,1246355741021060096
35414,1246355734218060032
35415,1246355711585469952
35416,1246355710683709952
35417,1246355710075699968
35418,1246355403618820096
35419,1246355377651770112
35420,1246355315936890112
35421,1246355248018490112
35422,1246355178799940096
35423,1246355094867760128
35424,1246354964240389888
35425,1246354823362030080
35426,1246354775538650112
35427,1246354718990840064
35428,1246354579438149888
35429,1246354556734390016
35430,1246354534080839936
35431,1246354506968760064
35432,1246354482679579904
35433,1246354426446710016
35434,1246354346146579968
35435,1246354328878830080
35436,1246354317520539904
35437,1246354178303119872
35438,1246354053606640128
35439,1246354051119429888
35440,1246353855702500096
35441,1246353772424699904
35442,1246353579503510016
35443,1246353570686830080
35444,1246353544631840000
35445,1246353462289250048
35446,1246353453120659968
35447,1246353417326429952
35448,1246353411395559936
35449,1246353354919310080
35450,1246353261365519872
35451,1246353239370609920
35452,1246353231606729984
35453,1246353142800950016
35454,1246353089789139968
35455,1246352899392910080
35456,1246352876785499904
35457,1246352657507379968
35458,1246352642483170048
35459,1246352565530490112
35460,1246352433808399872
35461,1246352339528750080
35462,1246352294314040064
35463,1246352234796979968
35464,1246352207441609984
35465,1246352186256379904
35466,1246352095919389952
35467,1246352089456019968
35468,1246352073601370112
35469,1246351957004080128
35470,1246351928965070080
35471,1246351924590409984
35472,1246351841471990016
35473,1246351759460590080
35474,1246351741760640000
35475,1246351717580659968
35476,1246351673779510016
35477,1246351607509519872
35478,1246351596100910080
35479,1246351448557920000
35480,1246351331557809920
35481,1246351324981040128
35482,1246351238926609920
35483,1246351213047630080
35484,1246351154537210112
35485,1246351004188250112
35486,1246350919249220096
35487,1246350897908780032
35488,1246350884520570112
35489,1246350790668709888
35490,1246350745726850048
35491,1246350742497210112
35492,1246350706233060096
35493,1246350632711340032
35494,1246350558518259968
35495,1246350517489380096
35496,1246350424656849920
35497,1246350336018850048
35498,1246350184377809920
35499,1246350181122980096
35500,1246349974771820032
35501,1246349915267059968
35502,1246349910678500096
35503,1246349517777019904
35504,1246349476593270016
35505,1246349442283760128
35506,1246349365259599872
35507,1246349323421570048
35508,1246349311421690112
35509,1246349309496499968
35510,1246349307659290112
35511,1246349305692239872
35512,1246349303737730048
35513,1246349077979200000
35514,1246349038015990016
35515,1246349030759650048
35516,1246348799490040064
35517,1246348797514579968
35518,1246348777159620096
35519,1246348703847399936
35520,1246348484086820096
35521,1246348412158500096
35522,1246348298337659904
35523,1246348298320930048
35524,1246348298308349952
35525,1246348298304140032
35526,1246348297830190080
35527,1246348297670779904
35528,1246348297670779904
35529,1246348297570149888
35530,1246348156436179968
35531,1246348137641520128
35532,1246348132792880128
35533,1246348120998409984
35534,1246348081420999936
35535,1246348073342769920
35536,1246348050307689984
35537,1246348003801060096
35538,1246348001196430080
35539,1246347977683279872
35540,1246347927066259968
35541,1246347927049479936
35542,1246347927036910080
35543,1246347910108849920
35544,1246347894174729984
35545,1246347795491059968
35546,1246347738763219968
35547,1246347607305319936
35548,1246347552183569920
35549,1246347532151610112
35550,1246347532134799872
35551,1246347527496039936
35552,1246347402350599936
35553,1246347372755450112
35554,1246347363561730048
35555,1246347337980689920
35556,1246347287850370048
35557,1246347207277609984
35558,1246347198973050112
35559,1246347190345270016
35560,1246347179813469952
35561,1246347122728979968
35562,1246347079074510080
35563,1246347047927759872
35564,1246347035055229952
35565,1246346997059089920
35566,1246346989148819968
35567,1246346960912730112
35568,1246346943904780032
35569,1246346859590889984
35570,1246346849587429888
35571,1246346847783920128
35572,1246346840410220032
35573,1246346828905359872
35574,1246346828087320064
35575,1246346818268679936
35576,1246346816574159872
35577,1246346816032920064
35578,1246346812400839936
35579,1246346795262739968
35580,1246346790028239872
35581,1246346777181050112
35582,1246346770201939968
35583,1246346760408069888
35584,1246346697783069952
35585,1246346629990340096
35586,1246346629625469952
35587,1246346629428329984
35588,1246346629256329984
35589,1246346629218569984
35590,1246346628564300032
35591,1246346627599579904
35592,1246346364793039872
35593,1246346100199399936
35594,1246346100182629888
35595,1246346065248489984
35596,1246346026115460096
35597,1246345909962599936
35598,1246345768061009920
35599,1246345731776049920
35600,1246345668605760000
35601,1246345647961210112
35602,1246345528306170112
35603,1246345429748519936
35604,1246345272038479872
35605,1246345199376349952
35606,1246345196779889920
35607,1246345120091419904
35608,1246345094728430080
35609,1246345006702409984
35610,1246344824959219968
35611,1246344800208630016
35612,1246344729563790080
35613,1246344624370779904
35614,1246344608294080000
35615,1246344575763069952
35616,1246344559161999872
35617,1246344500093410048
35618,1246344479516140032
35619,1246344448801479936
35620,1246344424059290112
35621,1246344379851249920
35622,1246344347962030080
35623,1246344329729309952
35624,1246344263702650112
35625,1246344259298609920
35626,1246344255112689920
35627,1246344250473809920
35628,1246344165257910016
35629,1246344130889949952
35630,1246344070710030080
35631,1246344007040620032
35632,1246343787401669888
35633,1246343664198129920
35634,1246343627300900096
35635,1246343570170220032
35636,1246343505078899968
35637,1246343342687950080
35638,1246343315567439872
35639,1246343288157880064
35640,1246343143840189952
35641,1246343127960440064
35642,1246343086931919872
35643,1246343037472529920
35644,1246343011937679872
35645,1246342998008399872
35646,1246342783167840000
35647,1246342780194080000
35648,1246342778134640128
35649,1246342774984719872
35650,1246342773164379904
35651,1246342769297240064
35652,1246342767321789952
35653,1246342752851330048
35654,1246342750540310016
35655,1246342691618560000
35656,1246342557493100032
35657,1246342409329380096
35658,1246342373837169920
35659,1246342269017329920
35660,1246342225639780096
35661,1246342033192580096
35662,1246341961973370112
35663,1246341922702030080
35664,1246341807581070080
35665,1246341799687399936
35666,1246341772483180032
35667,1246341634905740032
35668,1246341577141900032
35669,1246341552403889920
35670,1246341548427670016
35671,1246341521550510080
35672,1246341381737420032
35673,1246341339664359936
35674,1246341330852339968
35675,1246341195661440000
35676,1246341075293179904
35677,1246341061322129920
35678,1246340941331539968
35679,1246340927754550016
35680,1246340825971219968
35681,1246340770124029952
35682,1246340766173029888
35683,1246340702058860032
35684,1246340693448110080
35685,1246340593434980096
35686,1246340403600730112
35687,1246340273455559936
35688,1246340193629509888
35689,1246340141192379904
35690,1246340126512300032
35691,1246339986095549952
35692,1246339968974249984
35693,1246339887147739904
35694,1246339887051269888
35695,1246339848388009984
35696,1246339743190860032
35697,1246339739189499904
35698,1246339702665380096
35699,1246339594242660096
35700,1246339489351500032
35701,1246339427854449920
35702,1246339410624379904
35703,1246339373198650112
35704,1246339341384699904
35705,1246339341212780032
35706,1246339310254810112
35707,1246339301849380096
35708,1246339299257110016
35709,1246339299252920064
35710,1246339299210970112
35711,1246339296849590016
35712,1246339296837009920
35713,1246339296824410112
35714,1246339296820219904
35715,1246339296786670080
35716,1246339296686010112
35717,1246339296677609984
35718,1246339296677600000
35719,1246339296396600064
35720,1246339296165939968
35721,1246339296153319936
35722,1246339265006629888
35723,1246339224313520128
35724,1246339219028470016
35725,1246339209809410048
35726,1246339183721009920
35727,1246339058416189952
35728,1246338894221769984
35729,1246338875838080000
35730,1246338840937319936
35731,1246338742551549952
35732,1246338689740839936
35733,1246338622774749952
35734,1246338616881580032
35735,1246338583688029952
35736,1246338460794779904
35737,1246338460773799936
35738,1246338310206820096
35739,1246338251511569920
35740,1246338247279510016
35741,1246338226060549888
35742,1246338159476179968
35743,1246337967242850048
35744,1246337950985700096
35745,1246337843594579968
35746,1246337810111419904
35747,1246337714854799872
35748,1246337481777299968
35749,1246337399279500032
35750,1246337375531350016
35751,1246337318417390080
35752,1246337301287849984
35753,1246337283319419904
35754,1246337263287460096
35755,1246337262578810112
35756,1246337260758409984
35757,1246337259340780032
35758,1246337074413939968
35759,1246337072388029952
35760,1246337070274149888
35761,1246337068822820096
35762,1246337065391879936
35763,1246337060811780096
35764,1246337058312000000
35765,1246337045162850048
35766,1246336908621499904
35767,1246336887486400000
35768,1246336793705929984
35769,1246336747618929920
35770,1246336731068039936
35771,1246336597127290112
35772,1246336564369609984
35773,1246336495939529984
35774,1246336469356049920
35775,1246336401370690048
35776,1246336389802789888
35777,1246336312925400064
35778,1246336299805680128
35779,1246336290888560128
35780,1246336259930259968
35781,1246336229802739968
35782,1246336145459279872
35783,1246336043424470016
35784,1246336043420280064
35785,1246336022541230080
35786,1246335952135450112
35787,1246335906338010112
35788,1246335878668140032
35789,1246335831884910080
35790,1246335602640989952
35791,1246335537708930048
35792,1246335532268950016
35793,1246335531371369984
35794,1246335435711729920
35795,1246335435711709952
35796,1246335270309580032
35797,1246335268220740096
35798,1246335266127840000
35799,1246335264429159936
35800,1246335260700430080
35801,1246335258632560128
35802,1246335256665440000
35803,1246335254513750016
35804,1246335252957629952
35805,1246335250445360128
35806,1246335248532750080
35807,1246335127174729984
35808,1246335112075190016
35809,1246335108640110080
35810,1246335078524800000
35811,1246334996153060096
35812,1246334994362040064
35813,1246334960794889984
35814,1246334909523709952
35815,1246334697229050112
35816,1246334682368790016
35817,1246334627809299968
35818,1246334560964509952
35819,1246334322505850112
35820,1246333996293900032
35821,1246333957572120064
35822,1246333745201809920
35823,1246333613483810048
35824,1246333435746099968
35825,1246333280917449984
35826,1246333243462320128
35827,1246333213569479936
35828,1246333210205629952
35829,1246333209983369984
35830,1246333209358370048
35831,1246333208964130048
35832,1246333208947360000
35833,1246333168895970048
35834,1246333038532920064
35835,1246333026721639936
35836,1246332935462159872
35837,1246332815391830016
35838,1246332725323330048
35839,1246332712559869952
35840,1246332701117949952
35841,1246332699121420032
35842,1246332482703759872
35843,1246332327375950080
35844,1246332327363369984
35845,1246332327363360000
35846,1246332327149449984
35847,1246332327115909888
35848,1246332327094970112
35849,1246332289837129984
35850,1246332216621370112
35851,1246332193506350080
35852,1246332142336059904
35853,1246331883325019904
35854,1246331814001730048
35855,1246331754614530048
35856,1246331709370459904
35857,1246331482295030016
35858,1246331448245649920
35859,1246331247489469952
35860,1246331225914119936
35861,1246331185791480064
35862,1246331156624280064
35863,1246331039493979904
35864,1246330876578820096
35865,1246330842135369984
35866,1246330804206099968
35867,1246330498374200064
35868,1246330300587589888
35869,1246329942243150080
35870,1246329812500819968
35871,1246329810911200000
35872,1246329762055739904
35873,1246329705831200000
35874,1246329651393430016
35875,1246329587602200064
35876,1246329492920049920
35877,1246329232936100096
35878,1246329226254409984
35879,1246329024810550016
35880,1246329023636140032
35881,1246329022428130048
35882,1246329021270550016
35883,1246328958976699904
35884,1246328812771689984
35885,1246328803552460032
35886,1246328682832169984
35887,1246328613034540032
35888,1246328574237430016
35889,1246328363276329984
35890,1246328349183680000
35891,1246328273438530048
35892,1246328240588740096
35893,1246328031074850048
35894,1246327984182759936
35895,1246327958832169984
35896,1246327814858690048
35897,1246327803093479936
35898,1246327637741459968
35899,1246327370400869888
35900,1246327308769560064
35901,1246327242910619904
35902,1246327241128019968
35903,1246327062593299968
35904,1246327058700989952
35905,1246326872822220032
35906,1246326659617380096
35907,1246326481019640064
35908,1246326446378769920
35909,1246326376442919936
35910,1246326248550200064
35911,1246326126374520064
35912,1246326007000440064
35913,1246325990852310016
35914,1246325978638550016
35915,1246325764984689920
35916,1246325706000399872
35917,1246325696210899968
35918,1246325426877659904
35919,1246325237001509888
35920,1246325022840570112
35921,1246324880284389888
35922,1246324848252440064
35923,1246324847225039872
35924,1246324844821700096
35925,1246324820972900096
35926,1246324654412669952
35927,1246324569901860096
35928,1246324559281659904
35929,1246324527057039872
35930,1246324444890530048
35931,1246324050068029952
35932,1246324011002289920
35933,1246323956921050112
35934,1246323866789609984
35935,1246323758324829952
35936,1246323744487830016
35937,1246323692616869888
35938,1246323578661939968
35939,1246323470889149952
35940,1246323256828800000
35941,1246323245089019904
35942,1246323026401959936
35943,1246323013185760000
35944,1246322869287539968
35945,1246322693911109888
35946,1246322646813499904
35947,1246322411701600000
35948,1246322372182860032
35949,1246322337063920128
35950,1246322281766210048
35951,1246322236925139968
35952,1246322180222299904
35953,1246322119560049920
35954,1246321893587620096
35955,1246321445128600064
35956,1246321437444460032
35957,1246321379038949888
35958,1246321179457029888
35959,1246321178186119936
35960,1246321165972450048
35961,1246321106287360000
35962,1246321106224420096
35963,1246321047088930048
35964,1246320997831180032
35965,1246320786115190016
35966,1246320734181440000
35967,1246320732226739968
35968,1246320691651259904
35969,1246320532301250048
35970,1246320484456839936
35971,1246320454429809920
35972,1246320452273939968
35973,1246320321386299904
35974,1246320215568329984
35975,1246320210602230016
35976,1246320198363330048
35977,1246320141039630080
35978,1246319970662759936
35979,1246319755709080064
35980,1246319638922830080
35981,1246319504877129984
35982,1246319478163549952
35983,1246319475001110016
35984,1246319425357309952
35985,1246319268653920000
35986,1246319201951849984
35987,1246319146968610048
35988,1246319145777390080
35989,1246319108758469888
35990,1246319079368999936
35991,1246319078182020096
35992,1246319071391549952
35993,1246319008833550080
35994,1246318967364480000
35995,1246318957226639872
35996,1246318956052239872
35997,1246318823814220032
35998,1246318815840999936
35999,1246318769548529920
36000,1246318689777050112
36001,1246318580876049920
36002,1246318561020150016
36003,1246318546692369920
36004,1246318471442560000
36005,1246318341330880000
36006,1246318213903689984
36007,1246318056462340096
36008,1246318018415810048
36009,1246317896625560064
36010,1246317815059170048
36011,1246317721710550016
36012,1246317685966660096
36013,1246317606501580032
36014,1246317347956120064
36015,1246317296450259968
36016,1246317264439140096
36017,1246317235779640064
36018,1246316959936869888
36019,1246316853632229888
36020,1246316853468829952
36021,1246316641450970112
36022,1246316461343140096
36023,1246316395043919872
36024,1246316364899500032
36025,1246316247676879872
36026,1246316201564930048
36027,1246316081393829888
36028,1246316027601979904
36029,1246315882139340032
36030,1246315624839739904
36031,1246315503276059904
36032,1246315401098609920
36033,1246315387102380032
36034,1246315142192730112
36035,1246315032490710016
36036,1246314992112150016
36037,1246314862424150016
36038,1246314842673349888
36039,1246314771567140096
36040,1246314585268859904
36041,1246314581309319936
36042,1246314555740809984
36043,1246314544080679936
36044,1246314374899180032
36045,1246314350823920128
36046,1246314253927119872
36047,1246314121630330112
36048,1246314045646340096
36049,1246314042865489920
36050,1246313970941779968
36051,1246313862091209984
36052,1246313818944389888
36053,1246313712656560128
36054,1246313628606899968
36055,1246313619610109952
36056,1246313602929149952
36057,1246313560998850048
36058,1246313549510530048
36059,1246313348335049984
36060,1246313336255350016
36061,1246313180483079936
36062,1246313137948640000
36063,1246312880133289984
36064,1246312810532890112
36065,1246312681591790080
36066,1246312634506409984
36067,1246312597927820032
36068,1246312453564069888
36069,1246312433590759936
36070,1246312361310350080
36071,1246312292418870016
36072,1246312242666070016
36073,1246312240115940096
36074,1246312190216460032
36075,1246312068665339904
36076,1246311987539140096
36077,1246311860166479872
36078,1246311852235209984
36079,1246311726271719936
36080,1246311423510289920
36081,1246311394120800000
36082,1246311363913220096
36083,1246311361497499904
36084,1246311280450739968
36085,1246311230169459968
36086,1246311206861890048
36087,1246311150524009984
36088,1246311149265540096
36089,1246310940858939904
36090,1246310800341390080
36091,1246310796570720000
36092,1246310772566889984
36093,1246310748764209920
36094,1246310630404969984
36095,1246310605084140032
36096,1246310598058609920
36097,1246310575547739904
36098,1246310516601090048
36099,1246310486787800064
36100,1246310452419650048
36101,1246309625131160064
36102,1246309566305969920
36103,1246309527755970048
36104,1246309489017580032
36105,1246309416661440000
36106,1246309407178149888
36107,1246309387968189952
36108,1246309312399460096
36109,1246309210931040000
36110,1246309195781189888
36111,1246309114289880064
36112,1246309106299760128
36113,1246309019762880000
36114,1246308745665270016
36115,1246308731320590080
36116,1246308652228600064
36117,1246308517264290048
36118,1246308360850309888
36119,1246308108479150080
36120,1246308028367940096
36121,1246307930305110016
36122,1246307791968460032
36123,1246307760318210048
36124,1246307740265390080
36125,1246307723999879936
36126,1246307722829519872
36127,1246307711085619968
36128,1246307709789580032
36129,1246307647952849920
36130,1246307507095520000
36131,1246307467010569984
36132,1246307409859150080
36133,1246307307207549952
36134,1246307124629540096
36135,1246307046913270016
36136,1246307027938350080
36137,1246307008791399936
36138,1246306934484910080
36139,1246306917133189888
36140,1246306895197080064
36141,1246306679785809920
36142,1246306612584699904
36143,1246306612567920128
36144,1246306612563719936
36145,1246306583467849984
36146,1246306530128999936
36147,1246306431466380032
36148,1246306426856699904
36149,1246306386461459968
36150,1246306374000270080
36151,1246306303879699968
36152,1246306090737900032
36153,1246306069443269888
36154,1246305683386990080
36155,1246305627384750080
36156,1246305538197029888
36157,1246305525354109952
36158,1246305495348059904
36159,1246305468953159936
36160,1246305446480270080
36161,1246305338426449920
36162,1246305158105120000
36163,1246305151624730112
36164,1246305143437619968
36165,1246305118083059968
36166,1246304884418400000
36167,1246304826129929984
36168,1246304766495320064
36169,1246304748434680064
36170,1246304636945959936
36171,1246304600262500096
36172,1246304572861280000
36173,1246304528451940096
36174,1246304480808719872
36175,1246304419198749952
36176,1246304414568090112
36177,1246304339955719936
36178,1246304218497019904
36179,1246304152529050112
36180,1246303826769999872
36181,1246303741428379904
36182,1246303704162230016
36183,1246303661938149888
36184,1246303595202569984
36185,1246303545504270080
36186,1246303388268029952
36187,1246303272648039936
36188,1246303271272300032
36189,1246303022122060032
36190,1246302878626660096
36191,1246302849576780032
36192,1246302620114769920
36193,1246302446114070016
36194,1246302402522810112
36195,1246302343240410112
36196,1246302259971059968
36197,1246302255491539968
36198,1246302254459699968
36199,1246302227473430016
36200,1246302211866419968
36201,1246302039661060096
36202,1246301785314210048
36203,1246301732440880128
36204,1246301703520940032
36205,1246301693937100032
36206,1246301566782569984
36207,1246301544343099904
36208,1246301541352349952
36209,1246301472901360128
36210,1246301366613680128
36211,1246301105287539968
36212,1246301018251549952
36213,1246301000538959872
36214,1246300844267409920
36215,1246300793633999872
36216,1246300761643830016
36217,1246300655423069952
36218,1246300626344120064
36219,1246300118204260096
36220,1246300099858190080
36221,1246300001732440064
36222,1246299882266089984
36223,1246299838985260032
36224,1246299640246530048
36225,1246299335803000064
36226,1246299296418459904
36227,1246299182899450112
36228,1246299170538850048
36229,1246299153237509888
36230,1246299132978959872
36231,1246299122769920000
36232,1246299035553669888
36233,1246299033368329984
36234,1246298968700649984
36235,1246298771585220096
36236,1246298760776489984
36237,1246298759950040064
36238,1246298709064740096
36239,1246298594233039872
36240,1246298320462579968
36241,1246297988013509888
36242,1246297785457989888
36243,1246297783805580032
36244,1246297665228250112
36245,1246297663533969920
36246,1246297460689050112
36247,1246297320305679872
36248,1246297299845659904
36249,1246297239355450112
36250,1246297239347020032
36251,1246297239338639872
36252,1246297239330259968
36253,1246297239275709952
36254,1246297030995120128
36255,1246296924036059904
36256,1246296849876570112
36257,1246296726190909952
36258,1246296672461710080
36259,1246296624952839936
36260,1246296585341789952
36261,1246296585329210112
36262,1246296585312460032
36263,1246296467607879936
36264,1246296432627160064
36265,1246296300506830080
36266,1246296184127249920
36267,1246296082381850112
36268,1246296082369270016
36269,1246296082339919872
36270,1246296082335680000
36271,1246296076660940032
36272,1246295625768940032
36273,1246295623755680000
36274,1246295526397509888
36275,1246295365092930048
36276,1246295295232790016
36277,1246295261749509888
36278,1246295236734789888
36279,1246295110129789952
36280,1246295077594569984
36281,1246294938448519936
36282,1246294843846000128
36283,1246294837147689984
36284,1246294830860379904
36285,1246294825374220032
36286,1246294775541710080
36287,1246294745300649984
36288,1246294724236869888
36289,1246294704741730048
36290,1246294698484029952
36291,1246294675742439936
36292,1246294663893410048
36293,1246294238310040064
36294,1246294183595239936
36295,1246294134853449984
36296,1246294052590370048
36297,1246294052347109888
36298,1246293829852029952
36299,1246293805407630080
36300,1246293803402739968
36301,1246293529137050112
36302,1246293336777840128
36303,1246293267546810112
36304,1246293161883950080
36305,1246293053247280128
36306,1246292931050429952
36307,1246292917314109952
36308,1246292888113250048
36309,1246292818085019904
36310,1246292740561929984
36311,1246292729014949888
36312,1246292649839079936
36313,1246292428673309952
36314,1246292381663660032
36315,1246292279687610112
36316,1246292154995160064
36317,1246292036984039936
36318,1246291954968610048
36319,1246291900367239936
36320,1246291878233979904
36321,1246291714978939904
36322,1246291632133189888
36323,1246291625615200000
36324,1246291604547219968
36325,1246291586482350080
36326,1246291583957430016
36327,1246291360941929984
